model_name,callsign,measure,order,aic
los angeles_ca-wdir,"Los Angeles, CA",wdir,"(3, 1, 2)",4195.364396414121
los angeles_ca-wdir,"Los Angeles, CA",wdir,"(3, 1, 3)",4196.758932510555
los angeles_ca-wdir,"Los Angeles, CA",wdir,"(3, 2, 0)",4422.007481616756
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 0, 0)",1685.811055512669
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 0, 1)",1553.4042230900714
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 0, 2)",1531.6410336924707
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 0, 3)",1521.925276070315
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 1, 0)",1569.4905305716666
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 1, 1)",1499.326969914064
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 1, 2)",1464.318473531142
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 1, 3)",1466.2151571702893
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 2, 0)",1899.594197473909
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(0, 2, 1)",1574.0755332908989
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(1, 0, 0)",1501.942888244947
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(1, 0, 1)",1495.2117354332154
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(1, 0, 2)",1468.5209323770555
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(1, 1, 0)",1547.4302739692744
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(1, 1, 1)",1468.4918470929824
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(1, 1, 2)",1466.2143869582026
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(1, 1, 3)",1465.8581971944302
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(1, 2, 0)",1792.806319063588
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(2, 0, 0)",1501.3701852940126
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(2, 0, 1)",1472.974649773893
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(2, 0, 2)",1470.4864711567106
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(2, 0, 3)",1472.4819751982836
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(2, 1, 0)",1511.523610666948
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(2, 1, 1)",1466.805567405992
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(2, 1, 2)",1468.2133301362855
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(2, 1, 3)",1467.5919500127889
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(2, 2, 0)",1709.4364821040247
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(3, 0, 0)",1487.6320073469747
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(3, 0, 1)",1470.9758767532876
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(3, 0, 3)",1474.4750375134647
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(3, 1, 0)",1499.1284738743036
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(3, 1, 1)",1468.0456058299155
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(3, 1, 2)",1467.8188661531062
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(3, 1, 3)",1465.5898443797064
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(3, 2, 0)",1656.2583166841382
los angeles_ca-wspd,"Los Angeles, CA",wspd,"(3, 2, 1)",1505.1833363517137
los angeles_ca-pres,"Los Angeles, CA",pres,"(0, 0, 0)",1991.8641303696495
los angeles_ca-pres,"Los Angeles, CA",pres,"(0, 0, 1)",1714.7522637954314
los angeles_ca-pres,"Los Angeles, CA",pres,"(0, 1, 0)",1707.1143853030956
los angeles_ca-pres,"Los Angeles, CA",pres,"(0, 1, 1)",1694.5954571696166
los angeles_ca-pres,"Los Angeles, CA",pres,"(0, 1, 2)",1602.749192986973
los angeles_ca-pres,"Los Angeles, CA",pres,"(0, 1, 3)",1588.9004992784528
los angeles_ca-pres,"Los Angeles, CA",pres,"(0, 2, 0)",1907.6616003001673
los angeles_ca-pres,"Los Angeles, CA",pres,"(0, 2, 1)",1711.2853063375812
los angeles_ca-pres,"Los Angeles, CA",pres,"(0, 2, 2)",1698.2766830923197
los angeles_ca-pres,"Los Angeles, CA",pres,"(1, 0, 0)",1669.3415757879
los angeles_ca-pres,"Los Angeles, CA",pres,"(1, 0, 1)",1627.827275327724
los angeles_ca-pres,"Los Angeles, CA",pres,"(1, 0, 2)",1606.4350950583157
los angeles_ca-pres,"Los Angeles, CA",pres,"(1, 0, 3)",1593.2871474118253
los angeles_ca-pres,"Los Angeles, CA",pres,"(1, 1, 0)",1704.1858501738677
los angeles_ca-pres,"Los Angeles, CA",pres,"(1, 1, 1)",1649.981168863395
los angeles_ca-pres,"Los Angeles, CA",pres,"(1, 1, 3)",1590.4779813206255
los angeles_ca-pres,"Los Angeles, CA",pres,"(1, 2, 0)",1891.7551848084136
los angeles_ca-pres,"Los Angeles, CA",pres,"(2, 0, 0)",1645.8147155473296
los angeles_ca-pres,"Los Angeles, CA",pres,"(2, 0, 1)",1628.5476626445347
los angeles_ca-pres,"Los Angeles, CA",pres,"(2, 0, 2)",1594.7735074533748
los angeles_ca-pres,"Los Angeles, CA",pres,"(2, 1, 0)",1644.6338508185534
los angeles_ca-pres,"Los Angeles, CA",pres,"(2, 1, 1)",1587.7689372674913
los angeles_ca-pres,"Los Angeles, CA",pres,"(2, 1, 2)",1586.7985728318445
los angeles_ca-pres,"Los Angeles, CA",pres,"(2, 1, 3)",1587.1800271740374
los angeles_ca-pres,"Los Angeles, CA",pres,"(2, 2, 0)",1824.0123189901642
los angeles_ca-pres,"Los Angeles, CA",pres,"(3, 0, 0)",1618.9652865351304
los angeles_ca-pres,"Los Angeles, CA",pres,"(3, 0, 1)",1591.3007914485631
los angeles_ca-pres,"Los Angeles, CA",pres,"(3, 0, 2)",1590.7801842993667
los angeles_ca-pres,"Los Angeles, CA",pres,"(3, 0, 3)",1590.5847736516116
los angeles_ca-pres,"Los Angeles, CA",pres,"(3, 1, 0)",1636.3250166115276
los angeles_ca-pres,"Los Angeles, CA",pres,"(3, 1, 1)",1587.955266292658
los angeles_ca-pres,"Los Angeles, CA",pres,"(3, 1, 2)",1586.0817842611843
los angeles_ca-pres,"Los Angeles, CA",pres,"(3, 1, 3)",1588.0037149759082
los angeles_ca-pres,"Los Angeles, CA",pres,"(3, 2, 0)",1797.143163237607
lubbock_tx-tavg,"Lubbock, TX",tavg,"(0, 0, 0)",2644.977269891493
lubbock_tx-tavg,"Lubbock, TX",tavg,"(0, 0, 1)",2300.427652307243
lubbock_tx-tavg,"Lubbock, TX",tavg,"(0, 1, 0)",2006.64770035563
lubbock_tx-tavg,"Lubbock, TX",tavg,"(0, 1, 1)",2008.2183307153934
lubbock_tx-tavg,"Lubbock, TX",tavg,"(0, 1, 2)",1955.0292035260625
lubbock_tx-tavg,"Lubbock, TX",tavg,"(0, 1, 3)",1942.3832253731355
lubbock_tx-tavg,"Lubbock, TX",tavg,"(0, 2, 0)",2245.7602353761986
lubbock_tx-tavg,"Lubbock, TX",tavg,"(0, 2, 1)",2009.967149086677
lubbock_tx-tavg,"Lubbock, TX",tavg,"(0, 2, 2)",2011.4334535641133
lubbock_tx-tavg,"Lubbock, TX",tavg,"(1, 0, 0)",1998.8515494949481
lubbock_tx-tavg,"Lubbock, TX",tavg,"(1, 0, 1)",1996.938281991319
lubbock_tx-tavg,"Lubbock, TX",tavg,"(1, 0, 2)",1961.196494512039
lubbock_tx-tavg,"Lubbock, TX",tavg,"(1, 0, 3)",1949.31967479867
lubbock_tx-tavg,"Lubbock, TX",tavg,"(1, 1, 0)",2008.485447915007
lubbock_tx-tavg,"Lubbock, TX",tavg,"(1, 1, 1)",1966.6973726107894
lubbock_tx-tavg,"Lubbock, TX",tavg,"(1, 1, 2)",1941.4423971889964
lubbock_tx-tavg,"Lubbock, TX",tavg,"(1, 1, 3)",1943.2367472325118
lubbock_tx-tavg,"Lubbock, TX",tavg,"(1, 2, 0)",2206.271267293134
lubbock_tx-tavg,"Lubbock, TX",tavg,"(2, 0, 0)",1999.1736322777328
lubbock_tx-tavg,"Lubbock, TX",tavg,"(2, 0, 1)",1991.4405741562055
lubbock_tx-tavg,"Lubbock, TX",tavg,"(2, 0, 3)",1950.2489287780636
lubbock_tx-tavg,"Lubbock, TX",tavg,"(2, 1, 0)",1970.4913367632164
lubbock_tx-tavg,"Lubbock, TX",tavg,"(2, 1, 1)",1945.3307499447988
lubbock_tx-tavg,"Lubbock, TX",tavg,"(2, 1, 2)",1943.2931220384335
lubbock_tx-tavg,"Lubbock, TX",tavg,"(2, 1, 3)",1945.2281132133514
lubbock_tx-tavg,"Lubbock, TX",tavg,"(2, 2, 0)",2138.0311681490875
lubbock_tx-tavg,"Lubbock, TX",tavg,"(3, 0, 0)",1969.4168839704523
lubbock_tx-tavg,"Lubbock, TX",tavg,"(3, 0, 1)",1952.3155483516568
lubbock_tx-tavg,"Lubbock, TX",tavg,"(3, 0, 2)",1950.3076441367489
